meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label,song name
0.18362136,0.030907742,0.179417476,0.166504854,0.197087379,0.030582524,2.553964464,10.35492642,0.817872453,0.181513091,0.166504854,0.18362136,0.165878564,0.056939502,0.213333333,0.201388889,0.1640625,0.375,0.2109375,0.240740741,female,english15
0.119566652,0.0889234,0.095186656,0.035138999,0.210833995,0.175694996,1.513764209,5.866521462,0.964303167,0.747514085,0.011564734,0.119566652,0.191963903,0.016684046,0.275862069,0.8775,0.0078125,5.4140625,5.40625,0.189065511,female,bosnian3
0.160422477,0.076614764,0.144823806,0.120924041,0.23724354,0.116319499,6.253208252,85.49192569,0.933029647,0.567423614,0.060078309,0.160422477,0.098944146,0.016096579,0.275862069,0.206756162,0.0078125,3.953125,3.9453125,0.073889675,male,arabic3
0.183098304,0.033502632,0.182711864,0.170847458,0.195762712,0.024915254,2.751857756,10.92093359,0.833917499,0.239810079,0.182316384,0.183098304,0.17400933,0.07960199,0.216216216,0.205295139,0.1640625,0.3828125,0.21875,0.25210084,female,english220
0.169021004,0.071778152,0.143168483,0.125800503,0.248315172,0.122514669,3.079273395,14.34029884,0.902275256,0.477745723,0.128147527,0.169021004,0.130598328,0.015841584,0.225352113,0.3353125,0.0078125,0.7109375,0.703125,0.397354497,male,arabic8
0.183792891,0.061166924,0.205020921,0.136290098,0.229037657,0.092747559,1.482752078,5.769632954,0.940100024,0.525316372,0.214002789,0.183792891,0.113753961,0.016546019,0.192771084,1.359375,0.1796875,4.7734375,4.59375,0.303258145,male,english79
0.142239417,0.078018462,0.138587444,0.088206278,0.208587444,0.120381166,1.099746151,4.070283706,0.970722932,0.770992054,0.219103139,0.142239417,0.096728946,0.017957351,0.25,0.336476293,0.0078125,2.1640625,2.15625,0.148272018,male,albanian3
0.10716189,0.08495081,0.114280763,0.024020797,0.159410745,0.135389948,24.17367566,665.1498054,0.920756002,0.676249787,0,0.10716189,0.132118679,0.015810277,0.266666667,0.008246528,0.0078125,0.015625,0.0078125,0.117647059,male,bulgarian15
0.172271176,0.044797114,0.176483516,0.164615385,0.188791209,0.024175824,3.373657202,15.01203484,0.853113107,0.340283222,0.176483516,0.172271176,0.16901759,0.066945607,0.219178082,0.541903409,0.03125,6,5.96875,0.101334234,female,english82
0.176221992,0.059514524,0.18725973,0.155456712,0.214837172,0.059380461,1.426545791,4.217959314,0.943464343,0.625889236,0.210389198,0.176221992,0.174938271,0.021978022,0.242424242,0.390213816,0.015625,3.9140625,3.8984375,0.119015809,female,armenian1
0.200830145,0.053066217,0.210058873,0.185332212,0.236198486,0.050866274,1.840901444,6.006800909,0.907683136,0.386818469,0,0.200830145,0.165155381,0.015763547,0.271186441,1.067057292,0.0703125,5.59375,5.5234375,0.336376495,male,arabic76
0.184850897,0.062446727,0.189809403,0.133773825,0.238551461,0.104777637,1.661060846,10.89410786,0.934323374,0.467826478,0,0.184850897,0.139378258,0.02507837,0.275862069,1.7525,0.078125,6.7265625,6.6484375,0.349767537,male,arabic96
0.195583432,0.05780486,0.202357019,0.190710572,0.231473137,0.040762565,3.922638121,24.29375816,0.892376119,0.432588224,0.20017331,0.195583432,0.150179826,0.017185822,0.25,0.4628125,0.0078125,1.90625,1.8984375,0.195741635,female,arabic79
0.171829295,0.071932805,0.180107207,0.099058964,0.239642644,0.140583681,19.30579434,514.178305,0.926782342,0.528598978,0.060035736,0.171829295,0.089869829,0.015904573,0.275862069,0.078804348,0.0703125,0.25,0.1796875,0.083091787,male,edo1
0.163067204,0.062227078,0.176203288,0.161345291,0.195874439,0.034529148,3.030760214,13.03985144,0.899023214,0.484541573,0.172017937,0.163067204,0.167055389,0.029304029,0.25,0.84765625,0.0078125,6.484375,6.4765625,0.184146131,female,english203
0.121683363,0.086850112,0.118237046,0.030684932,0.215294818,0.184609887,2.062324056,8.465573513,0.931660689,0.549217694,0.117903514,0.121683363,0.130887525,0.020356234,0.271186441,0.583417339,0.0078125,3.7265625,3.71875,0.253221289,male,arabic51
0.116001833,0.088799475,0.121542289,0.023681592,0.1939801,0.170298507,2.193671753,8.40415765,0.943583913,0.676597906,0.007313433,0.116001833,0.184000384,0.086486486,0.258064516,0.338169643,0.0078125,0.7109375,0.703125,0.403418803,female,bengali10
0.16710528,0.074807149,0.190605854,0.107311096,0.222246426,0.11493533,3.10115379,27.28649751,0.949589534,0.652264978,0.05012934,0.16710528,0.087281373,0.01849711,0.231884058,2.1003125,0.0078125,5.3828125,5.375,0.385312846,male,english23
0.127858166,0.073119834,0.124574616,0.06306834,0.190571827,0.127503487,0.75928901,3.378416697,0.976462619,0.807725913,0.203458856,0.127858166,0.163012185,0.020833333,0.242424242,0.777209052,0.0078125,4.5859375,4.578125,0.18180156,female,dutch22
0.130410979,0.093199206,0.135239567,0.025100464,0.217032457,0.191931994,27.79818155,834.8009163,0.812733741,0.403256286,0,0.130410979,0.107764608,0.01871345,0.170212766,0.0078125,0.0078125,0.0078125,0,0,male,bulgarian13
0.120109581,0.084088004,0.109829457,0.039286822,0.203379845,0.164093023,2.816410636,25.2075847,0.968448095,0.777627361,0,0.120109581,0.105699612,0.015686275,0.25,0.10474537,0.0078125,0.453125,0.4453125,0.211929825,male,english131
0.194557358,0.063390178,0.209799809,0.177235462,0.238360343,0.061124881,1.599590098,5.334993344,0.920988591,0.510916284,0.216472831,0.194557358,0.187841824,0.017621145,0.258064516,1.494270833,0.078125,6.96875,6.890625,0.305250305,female,arabic94
0.099853981,0.080102053,0.087670851,0.026945607,0.167726639,0.140781032,2.425280561,11.18196148,0.956193498,0.707621896,0.009958159,0.099853981,0.106525451,0.015748031,0.266666667,0.305706522,0.0078125,1.640625,1.6328125,0.247292873,male,dutch1
0.177427698,0.067854979,0.163195266,0.12122288,0.246311637,0.125088757,1.85887734,6.621257836,0.923322389,0.46238465,0.130887574,0.177427698,0.111031616,0.017660044,0.16,0.241508152,0.0078125,2.578125,2.5703125,0.10555402,male,bosnian9
0.167761538,0.05888337,0.15993403,0.125607477,0.200879604,0.075272128,2.531500396,11.50948543,0.923640119,0.485117754,0.126838922,0.167761538,0.132089064,0.018539977,0.253968254,1.048519737,0.0078125,6.84375,6.8359375,0.058373626,male,arabic68
0.102787468,0.091577697,0.074421931,0.01568534,0.202240763,0.186555423,3.222442177,14.97729165,0.936814759,0.674005075,0.007342074,0.102787468,0.19589415,0.105263158,0.246153846,0.788240132,0.0078125,3.5,3.4921875,0.148769575,female,arabic45
0.149992574,0.077528741,0.146638773,0.107196653,0.212245467,0.105048815,2.660890555,12.95751146,0.951027522,0.685496283,0.016401674,0.149992574,0.107671949,0.018038331,0.228571429,1.003038194,0.15625,3.9765625,3.8203125,0.220858896,male,english86
0.208504367,0.057550187,0.220228717,0.190343075,0.249758577,0.059415502,1.707786442,5.670911595,0.87967352,0.343548324,0.050165184,0.208504367,0.162043128,0.016806723,0.262295082,0.26078869,0.0546875,0.8125,0.7578125,0.251546392,female,albanian9
0.174940014,0.061581331,0.197176196,0.115495916,0.221190198,0.105694282,1.729981016,6.581619076,0.927651012,0.46242531,0.215145858,0.174940014,0.111500811,0.018518519,0.275862069,0.387939453,0.0078125,0.9140625,0.90625,0.216666667,male,english97
0.160925335,0.068626553,0.173488915,0.098833139,0.211225204,0.112392065,2.67033497,12.89599691,0.933988616,0.566987362,0.096872812,0.160925335,0.097513464,0.019900498,0.271186441,1.143028846,0.09375,6.4296875,6.3359375,0.139334155,male,bosnian2
0.240844029,0.053585216,0.25698356,0.236168692,0.268791994,0.032623302,3.203079159,14.25210083,0.824963241,0.201547994,0.268391708,0.240844029,0.225755471,0.062745098,0.275862069,0.638849432,0.0078125,4.078125,4.0703125,0.156384243,female,danish1
0.167783897,0.055280281,0.170927022,0.160433925,0.195779093,0.035345168,3.278784594,15.14745527,0.880824892,0.423669211,0.169546351,0.167783897,0.163770334,0.077669903,0.222222222,0.182692308,0.0234375,0.4296875,0.40625,0.094615385,female,english29
0.120882625,0.081620123,0.115071225,0.044273504,0.205612536,0.161339031,3.457742134,26.3500262,0.941614425,0.63171897,0,0.120882625,0.115930282,0.01992528,0.266666667,0.223958333,0.0078125,4.2578125,4.25,0.08959695,male,english116
0.164973473,0.072853663,0.177029388,0.09274027,0.233963463,0.141223193,17.57498642,410.65573,0.918983572,0.526704407,0.060047657,0.164973473,0.079046324,0.016276704,0.258064516,0.100669643,0.0703125,0.4140625,0.34375,0.092245989,male,dutch29
0.164859947,0.067179041,0.148100749,0.118938053,0.229108237,0.110170184,1.764015844,6.96166172,0.952890369,0.626022586,0.14162015,0.164859947,0.126955523,0.016494845,0.275862069,0.275275735,0.0078125,3.3203125,3.3125,0.080403087,male,bosnian4
0.185174046,0.038502302,0.181031447,0.166591195,0.202867925,0.03627673,2.531039025,9.333099897,0.859676929,0.290416359,0.172226415,0.185174046,0.166094437,0.04359673,0.262295082,0.746484375,0.1640625,6.546875,6.3828125,0.150486375,female,english187
0.146695447,0.083293936,0.186555423,0.058402861,0.213253874,0.154851013,1.703658182,6.708772448,0.941308929,0.62527269,0.195899881,0.146695447,0.178227722,0.041884817,0.23880597,0.664496528,0.0234375,3.5234375,3.5,0.209952731,female,bulgarian12
0.182440869,0.082690531,0.215940959,0.144132841,0.236863469,0.092730627,2.506121896,10.81867541,0.921195487,0.531715005,0.228597786,0.182440869,0.156697352,0.015888779,0.271186441,0.44875,0.0078125,4.1015625,4.09375,0.147206801,female,arabic85
0.149095716,0.073902942,0.163917084,0.08726233,0.200943531,0.113681201,3.078939584,18.73997864,0.951966209,0.685155156,0.172923517,0.149095716,0.091532956,0.025316456,0.275862069,0.889229911,0.0078125,5.34375,5.3359375,0.157107391,male,english67
0.211484996,0.053870578,0.232935154,0.160665529,0.25383959,0.093174061,2.284524448,10.18895788,0.903054565,0.248021588,0.248583618,0.211484996,0.123413774,0.023916293,0.231884058,0.646150915,0.171875,5.203125,5.03125,0.119810396,male,croatian4
0.171093502,0.061286735,0.14869138,0.125556052,0.233479232,0.10792318,2.789593353,13.53751456,0.909836671,0.395328166,0.129557838,0.171093502,0.132075365,0.026186579,0.202531646,0.299278846,0.0078125,0.6796875,0.671875,0.201550388,male,arabic70
0.175790887,0.037900528,0.17399177,0.162238683,0.189201646,0.026962963,2.808492361,11.22937027,0.852621073,0.280649729,0.16454321,0.175790887,0.157736292,0.026622296,0.195121951,0.493951613,0.0859375,5.578125,5.4921875,0.112280702,female,english4
0.138120228,0.071193194,0.166576981,0.057757848,0.186038864,0.128281016,2.432981166,10.65667249,0.920322447,0.513792004,0.166786248,0.138120228,0.159178848,0.023460411,0.275862069,0.793973214,0.0390625,6.296875,6.2578125,0.188771389,female,english34
0.187324392,0.033986128,0.188446866,0.170517711,0.204850136,0.034332425,2.371323174,8.369805217,0.834361674,0.232039756,0.168228883,0.187324392,0.163658483,0.018823529,0.205128205,0.578125,0.1640625,6.90625,6.7421875,0.069597335,female,english99
0.169081838,0.070911707,0.178467824,0.101818182,0.225658836,0.123840654,12.38536886,235.7106685,0.919073556,0.512955913,0.060061287,0.169081838,0.075177599,0.016326531,0.271186441,0.082175926,0.0703125,0.2734375,0.203125,0.121301775,male,catlan2
0.187582879,0.069075818,0.209107468,0.183096539,0.226193078,0.043096539,9.5074465,150.6266982,0.873961935,0.378077859,0.049981785,0.187582879,0.159363482,0.01826484,0.266666667,0.165104167,0.0546875,0.640625,0.5859375,0.315402299,female,arabic72
0.158656925,0.067564057,0.161061947,0.104452008,0.219196732,0.114744724,1.939662533,8.20383208,0.942189913,0.613578163,0.121225323,0.158656925,0.101394916,0.015779093,0.275862069,0.467797256,0.0078125,6.8828125,6.875,0.0909375,male,arabic39
0.163180094,0.068044544,0.177170543,0.09998062,0.217189922,0.117209302,21.57970496,598.3926403,0.926462223,0.534101517,0.060096899,0.163180094,0.071791115,0.016376663,0.258064516,0.090460526,0.0703125,0.6953125,0.625,0.054910714,male,dutch42
0.187176669,0.037500145,0.1792,0.168861538,0.211938462,0.043076923,3.134099576,14.33179686,0.847972425,0.27697339,0.171876923,0.187176669,0.156718206,0.04610951,0.235294118,0.623535156,0.0078125,5.8125,5.8046875,0.148855989,female,english196
0.09791506,0.085508254,0.078153409,0.017897727,0.190511364,0.172613636,22.78488267,656.4906047,0.927354544,0.628398004,0,0.09791506,0.101964494,0.015701668,0.266666667,0.021033654,0.0078125,0.5234375,0.515625,0.052631579,male,dutch4
0.149952702,0.087753302,0.167096774,0.060516129,0.228516129,0.168,2.007897095,9.596586412,0.965018756,0.783827037,0.050129032,0.149952702,0.135786869,0.016753927,0.275862069,0.1875,0.03125,0.65625,0.625,0.26875,female,chaldean2
0.175659429,0.071651533,0.144191617,0.131057884,0.256526946,0.125469062,3.736487284,21.66666873,0.876748955,0.40390956,0.134411178,0.175659429,0.132726096,0.016563147,0.228571429,0.2578125,0.0078125,0.6484375,0.640625,0.203436807,male,arabic15
0.172754287,0.076902583,0.177736289,0.120070012,0.245367561,0.12529755,2.967765093,20.0781147,0.925539327,0.523081123,0.059953326,0.172754287,0.093573513,0.015763547,0.2,0.235877404,0.0078125,0.71875,0.7109375,0.235069279,male,amharic15
0.185098439,0.054289442,0.176771888,0.146420488,0.216628946,0.070208457,1.60173918,5.223786332,0.910320915,0.358023073,0.165265039,0.185098439,0.130983328,0.016161616,0.266666667,0.568287037,0.0078125,5.140625,5.1328125,0.095826991,male,arabic67
0.153851203,0.072191575,0.144592094,0.102439024,0.219478553,0.117039529,1.75889252,7.132438447,0.954710869,0.684616797,0.060050463,0.153851203,0.11225641,0.024729521,0.275862069,0.628700658,0.0078125,2.703125,2.6953125,0.206763285,male,arabic48
0.190288245,0.069486372,0.209266589,0.182863795,0.237299185,0.05443539,4.735224081,46.59019625,0.88519112,0.384833452,0.050197905,0.190288245,0.184561015,0.017353579,0.258064516,0.222146739,0.0546875,0.859375,0.8046875,0.237422771,female,arabic75
0.126194803,0.084571297,0.140900643,0.043431022,0.17652609,0.133095068,28.38535483,880.5637852,0.88268193,0.598326506,0,0.126194803,0.104771576,0.02,0.183908046,0.019030449,0.0078125,0.4453125,0.4375,0.052631579,male,burmese2
0.134961588,0.062047084,0.111387721,0.088780488,0.189571068,0.10079058,2.317095318,9.072178719,0.93109095,0.560896369,0.104793944,0.134961588,0.086565344,0.016276704,0.275862069,0.329345703,0.0078125,4.265625,4.2578125,0.132782875,male,english25
0.06600874,0.067310029,0.040228735,0.019413867,0.09266619,0.073252323,22.42328536,634.6138545,0.892193242,0.513723843,0,0.06600874,0.107936554,0.015825915,0.25,0.009014423,0.0078125,0.0546875,0.046875,0.052631579,male,afrikaans3
0.149002415,0.083573696,0.185332212,0.064760303,0.215239697,0.150479394,2.436047058,11.59564433,0.956486559,0.718422051,0.213591253,0.149002415,0.187319452,0.050793651,0.275862069,0.608695652,0.0078125,3.40625,3.3984375,0.204806688,female,arabic38
0.100399417,0.07283457,0.081725176,0.044092277,0.144353059,0.100260782,0.529583803,2.068455491,0.970194162,0.754552205,0.011654965,0.100399417,0.117359321,0.015936255,0.262295082,1.086759868,0.0078125,4.34375,4.3359375,0.344864865,male,arabic54
0.117777703,0.079527567,0.111176471,0.046735294,0.196823529,0.150088235,23.53806144,671.8342411,0.90191357,0.562834234,0,0.117777703,0.091146586,0.015640274,0.275862069,0.0078125,0.0078125,0.0078125,0,0,male,bari2
0.18863689,0.064048348,0.21029106,0.125738046,0.23997921,0.114241164,1.444444045,4.918713886,0.925362829,0.445585633,0.115405405,0.18863689,0.1162977,0.021108179,0.25,0.65234375,0.0078125,6.015625,6.0078125,0.12536724,male,english102
0.113638445,0.078447718,0.084109233,0.045513654,0.184603381,0.139089727,0.814449601,2.997757728,0.95483378,0.662664731,0.178413524,0.113638445,0.160505878,0.016684046,0.235294118,0.825892857,0.015625,4.390625,4.375,0.277884615,female,arabic33
0.108406689,0.069611044,0.107802875,0.047720739,0.147474333,0.099753593,2.379756011,15.81480244,0.958235927,0.719182718,0,0.108406689,0.1068484,0.022695035,0.275862069,0.09453125,0.0078125,0.8125,0.8046875,0.138619202,male,english139
0.170209848,0.072023008,0.146003899,0.128810916,0.24588694,0.117076023,2.745951338,11.78429743,0.911850753,0.514600668,0.132358674,0.170209848,0.127529186,0.016161616,0.25,0.328464674,0.0078125,0.9140625,0.90625,0.171551724,male,arabic24
0.14319683,0.085447388,0.125352798,0.09622871,0.232652068,0.136423358,1.936126532,7.989100746,0.940729134,0.585174796,0.113090024,0.14319683,0.110260303,0.02725724,0.262295082,0.652777778,0.0078125,4.5703125,4.5625,0.18739726,male,arabic58
0.199742564,0.066577404,0.214002789,0.181785216,0.249149233,0.067364017,1.68468842,5.677812766,0.922558717,0.506236368,0.261059972,0.199742564,0.148170411,0.015732547,0.275862069,0.885850694,0.0078125,6.7421875,6.734375,0.192140371,female,arabic88
0.10846989,0.083745924,0.089079535,0.029776586,0.185915996,0.15613941,1.99099462,8.088366548,0.965612317,0.768918472,0.012511171,0.10846989,0.175651875,0.017777778,0.266666667,0.279211957,0.0078125,0.9921875,0.984375,0.330808081,female,bosnian8
0.177265765,0.033878387,0.175619469,0.166017699,0.188938053,0.022920354,3.261121463,14.29752036,0.816742073,0.226999411,0.164469027,0.177265765,0.164342202,0.020833333,0.25,0.596127717,0.078125,6.203125,6.125,0.146103896,female,english138
0.179691602,0.065430289,0.199177456,0.173587205,0.220289414,0.046702209,10.18454678,175.6967906,0.874440189,0.386446771,0.050114242,0.179691602,0.131372441,0.016684046,0.266666667,0.08984375,0.0546875,0.40625,0.3515625,0.132063492,female,arabic63
0.196845425,0.064699958,0.212,0.184533333,0.238133333,0.0536,4.384679099,47.25470151,0.897404076,0.393757239,0.050133333,0.196845425,0.160404944,0.016842105,0.266666667,0.224137931,0.0546875,0.5546875,0.5,0.3671875,female,arabic71
0.179028926,0.065368498,0.164453524,0.126414709,0.247681307,0.121266599,2.141880482,8.49310285,0.912944716,0.436573394,0.126414709,0.179028926,0.125992936,0.026666667,0.181818182,0.440104167,0.0703125,5.84375,5.7734375,0.110351827,male,bulgarian4
0.135724315,0.091042903,0.128635147,0.046458519,0.224049955,0.177591436,22.85102818,611.3035241,0.929760651,0.662276774,0,0.135724315,0.092353505,0.016096579,0.271186441,0.0078125,0.0078125,0.0078125,0,0,male,dutch10
0.143582842,0.080596005,0.160479042,0.060598802,0.208862275,0.148263473,8.727406264,147.7271475,0.963173539,0.767661083,0.05005988,0.143582842,0.142987432,0.016580311,0.275862069,0.161865234,0.0546875,0.75,0.6953125,0.17760058,female,cantonese10
0.134858715,0.078146149,0.1634714,0.053017751,0.197159763,0.144142012,1.966229862,7.379169272,0.952319024,0.701159199,0.197988166,0.134858715,0.182415461,0.033826638,0.258064516,0.477864583,0.0078125,3.1796875,3.171875,0.180382498,female,bengali17
0.193146403,0.038869967,0.191034483,0.172758621,0.206206897,0.033448276,2.721463425,11.42611258,0.849638747,0.25782537,0.17,0.193146403,0.159146325,0.017241379,0.205128205,1.277157738,0.1640625,6.265625,6.1015625,0.215108835,female,english27
0.165228566,0.072523254,0.184972067,0.106368715,0.224078212,0.117709497,11.52131553,228.4974914,0.946567138,0.693223023,0.050055866,0.165228566,0.147148611,0.017524644,0.275862069,0.17568109,0.0546875,0.65625,0.6015625,0.297334245,female,cantonese13
0.163239107,0.053880771,0.172494983,0.160133779,0.188040134,0.027906355,3.498123705,19.28624775,0.881285095,0.415102366,0.172307692,0.163239107,0.168611512,0.054794521,0.213333333,0.695913462,0.0234375,6.9296875,6.90625,0.151821862,female,english125
0.154811854,0.083201832,0.175923754,0.089090909,0.218211144,0.129120235,3.309896698,30.95627778,0.959747098,0.727326799,0.050087977,0.154811854,0.102819841,0.018120045,0.262295082,1.457932692,0.0078125,4.8125,4.8046875,0.307588076,male,english19
0.183357687,0.034865276,0.181052632,0.172105263,0.195789474,0.023684211,3.350340232,15.91799204,0.817364909,0.233875464,0.175789474,0.183357687,0.172606958,0.084656085,0.246153846,0.859375,0.171875,6.0625,5.890625,0.221003135,female,english12
0.132145249,0.084810076,0.121841004,0.052329149,0.215564854,0.163235704,1.460663655,6.130930868,0.971068476,0.782441381,0.214198047,0.132145249,0.193368298,0.041450777,0.275862069,0.577059659,0.0234375,3.1171875,3.09375,0.243308081,female,bulgarian9
0.167340239,0.07284123,0.14173913,0.122173913,0.24,0.117826087,2.192126246,8.152409785,0.913763493,0.53947909,0.134782609,0.167340239,0.120052184,0.016243655,0.262295082,0.298677885,0.0078125,0.6796875,0.671875,0.384778013,male,arabic10
0.184249822,0.069538347,0.204847112,0.18011325,0.227361268,0.047248018,2.780534606,12.55713559,0.909607136,0.526946079,0.050101925,0.184249822,0.143819265,0.015763547,0.271186441,0.222981771,0.0546875,1.015625,0.9609375,0.206433369,female,amharic11
0.167648361,0.067219927,0.157239513,0.136021651,0.209526387,0.073504736,1.93606513,6.334625799,0.903982305,0.48288605,0.134506089,0.167648361,0.142748251,0.016614746,0.262295082,0.239583333,0.0078125,0.6015625,0.59375,0.347587719,male,arabic19
0.173658044,0.072571552,0.194491018,0.163353293,0.22011976,0.056766467,3.548554508,27.98870932,0.921349468,0.537099872,0.05005988,0.173658044,0.165601063,0.016443988,0.266666667,0.210205078,0.0546875,0.7421875,0.6875,0.306818182,female,croatian3
0.112636549,0.085917277,0.103882979,0.024388298,0.196595745,0.172207447,28.20161643,897.422258,0.910823846,0.614424965,0,0.112636549,0.105633312,0.015825915,0.271186441,0.018483232,0.0078125,0.4453125,0.4375,0.05,male,dutch12
0.162981116,0.065952332,0.142770664,0.134295693,0.206984866,0.072689173,4.344838338,26.58960548,0.869835696,0.429785659,0.137555297,0.162981116,0.131376326,0.016771488,0.181818182,0.187890625,0.0078125,0.6875,0.6796875,0.255427842,male,arabic23
0.139297397,0.068246479,0.148562351,0.125877681,0.168133439,0.042255759,3.160698654,14.18656842,0.912145868,0.538651695,0.153677522,0.139297397,0.142132489,0.016736402,0.266666667,0.549768519,0.0078125,7,6.9921875,0.066028199,female,dutch8
0.137342742,0.080876707,0.124262508,0.083144899,0.209226771,0.126081871,1.378728204,5.008951625,0.963513528,0.736149955,0.108434048,0.137342742,0.092644019,0.016789087,0.213333333,0.481670673,0.015625,5.015625,5,0.0885,male,amazigh2
0.149785064,0.063255133,0.174132986,0.085423729,0.190925684,0.105501956,3.034384236,13.95011487,0.905598576,0.535060333,0.187640156,0.149785064,0.16195082,0.01793722,0.207792208,0.786328125,0.0078125,6.21875,6.2109375,0.16060907,female,english18
0.144858407,0.076591817,0.135571776,0.090608273,0.207615572,0.117007299,2.797501935,29.5536466,0.971907406,0.763638169,0.059951338,0.144858407,0.10324956,0.021276596,0.266666667,0.791666667,0.0078125,4.9921875,4.984375,0.159678683,male,arabic50
0.167347485,0.071740285,0.191215075,0.118076673,0.217413905,0.099337232,1.801350047,5.980397506,0.950562571,0.667931487,0.205769981,0.167347485,0.104838601,0.022503516,0.25,1.089133523,0.0546875,4.625,4.5703125,0.228001628,male,english84
0.110310689,0.077134252,0.103959218,0.041869159,0.167952421,0.126083263,3.244933431,27.78840232,0.954058516,0.696183623,0,0.110310689,0.092951583,0.01750547,0.275862069,0.074074074,0.0078125,0.34375,0.3359375,0.194418605,male,english137
0.168425741,0.071344338,0.189051095,0.158394161,0.216642336,0.058248175,3.020345955,17.7912195,0.901022144,0.491709388,0.050072993,0.168425741,0.168343439,0.015936255,0.271186441,0.253125,0.0546875,0.9140625,0.859375,0.407792208,female,amharic6
0.163535853,0.072448898,0.145542522,0.113929619,0.22744868,0.113519062,3.58764999,28.65378051,0.927014678,0.542422404,0.059941349,0.163535853,0.062541644,0.015686275,0.197530864,0.059621711,0.0078125,0.4453125,0.4375,0.091698842,male,amharic17
0.168122113,0.080610346,0.192519252,0.108118812,0.228866887,0.120748075,2.043426501,8.969219914,0.95295268,0.695663899,0.19559956,0.168122113,0.194808196,0.053511706,0.275862069,0.6875,0.015625,3.6484375,3.6328125,0.247634409,female,bambara2
0.143486162,0.070275487,0.123868797,0.101732548,0.211236333,0.109503785,1.793199734,6.661533402,0.942278587,0.610170821,0.106442389,0.143486162,0.120815369,0.033333333,0.266666667,1.116666667,0.09375,4.5625,4.46875,0.350322754,male,arabic56
0.119006303,0.083082514,0.106213873,0.045520231,0.200086705,0.154566474,26.87967507,812.2040859,0.883925736,0.604148942,0,0.119006303,0.092960948,0.016359918,0.175824176,0.0078125,0.0078125,0.0078125,0,0,male,belarusan3
0.162065429,0.084432291,0.143149016,0.112314902,0.249428304,0.137113402,1.578563282,5.179448806,0.943404669,0.595127964,0.268978444,0.162065429,0.117022269,0.016528926,0.25,0.599144345,0.0078125,4.578125,4.5703125,0.18921762,male,arabic60
0.134105721,0.064398543,0.109854015,0.086180049,0.181727494,0.095547445,2.874535141,13.64845635,0.933988781,0.572280619,0.0856691,0.134105721,0.093559813,0.015732547,0.271186441,0.239583333,0.0078125,3.3828125,3.375,0.093532986,male,english36
0.181565202,0.037959151,0.175561497,0.165454545,0.198395722,0.032941176,2.975100445,12.86753483,0.853810091,0.295184403,0.171069519,0.181565202,0.164492858,0.021563342,0.213333333,0.543174342,0.1640625,6.9296875,6.765625,0.111367719,female,english20
0.14553057,0.078547345,0.160583431,0.083313886,0.205180863,0.121866978,2.114403473,8.486700443,0.951694605,0.677709792,0.16042007,0.14553057,0.091389336,0.015701668,0.258064516,0.777113971,0.0078125,5.9375,5.9296875,0.099033816,male,english65
0.151477444,0.073446301,0.150139771,0.12523507,0.187496823,0.062261753,2.555883298,11.09186961,0.928629513,0.570918925,0.163303685,0.151477444,0.13867783,0.016161616,0.271186441,0.282589286,0.0078125,5.734375,5.7265625,0.082278779,female,dari5
0.148281383,0.068117184,0.129892781,0.094867763,0.200343102,0.10547534,3.268474946,22.89644491,0.942626112,0.635852983,0.121286633,0.148281383,0.097531607,0.015810277,0.275862069,0.715745192,0.0078125,5.2265625,5.21875,0.139221557,male,arabic35
0.166659499,0.075961168,0.142781457,0.122075055,0.245077263,0.123002208,3.281847964,16.61948169,0.915784869,0.560406695,0.127019868,0.166659499,0.127719891,0.017278618,0.275862069,0.274502841,0.0078125,0.6328125,0.625,0.3325,male,arabic14
0.179289108,0.033670948,0.176427924,0.165766092,0.192420671,0.026654578,3.058550761,14.38395503,0.836780259,0.227687154,0.172366274,0.179289108,0.175050232,0.037647059,0.262295082,0.810546875,0.15625,6.609375,6.453125,0.163252002,female,english104
0.164801332,0.070558618,0.175711061,0.095440181,0.226907449,0.131467269,18.84960322,459.5172922,0.920293747,0.525147427,0.060045147,0.164801332,0.086093777,0.016343207,0.271186441,0.0703125,0.0703125,0.0703125,0,0,male,cantonese3
0.176907314,0.030470094,0.176056338,0.164788732,0.186478873,0.021690141,2.774643174,10.40697235,0.818552229,0.192606212,0.183380282,0.176907314,0.168737049,0.037037037,0.216216216,0.693209135,0.15625,6.84375,6.6875,0.150654206,female,english162
0.190886421,0.035642708,0.178969072,0.168603561,0.210984067,0.042380506,3.459399551,17.26902626,0.863010541,0.167431894,0.171752577,0.190886421,0.143390554,0.015936255,0.235294118,1.451302083,0.171875,5.6171875,5.4453125,0.375698808,female,dutch26
0.170603559,0.064757558,0.190760234,0.136452242,0.215048733,0.078596491,6.734124536,85.61762415,0.909245292,0.570766069,0.050214425,0.170603559,0.117017895,0.016666667,0.275862069,0.108537946,0.0546875,0.2890625,0.234375,0.256790123,female,burmese1
0.160984675,0.071163182,0.172530414,0.094695864,0.220389294,0.125693431,22.86886782,602.7161515,0.920156869,0.554992824,0.059951338,0.160984675,0.07147436,0.016276704,0.262295082,0.0703125,0.0703125,0.0703125,0,0,male,dutch45
